    204.00                          3065.10058
    157.12                           347.42136
    134.34                             0.25554
    283.50                             0.00000
    273.58                             0.00000
    215.40                         18907.51369
    147.92                          9721.01136
    113.38                             0.00000
    119.20                             0.00000
    122.02                             0.00000
    161.88                           226.61404
    274.82                             0.00000
    284.84                             0.00000
    280.04                             0.00000
    153.06                          1567.24689
    216.68                         18262.81554
    208.68                         10647.80747
    208.98                         11246.86277
    133.80                             0.08920
    148.26                          9275.52459
    114.34                             0.00000
    152.42                          2184.02877
    180.60                           205.72530
    259.00                             0.00029
    285.14                             0.00000
    124.46                             0.00000
    264.22                             0.00001
    241.44                            10.75164
    217.32                         17665.02141
    143.78                          6136.06650
    149.20                          7665.18862
    115.30                             0.00000
    227.40                          2978.66747
    135.92                             3.98753
    236.14                           128.53540
    288.24                             0.00000
    146.28                         10250.98401
    161.26                           242.15403
    286.06                             0.00000
    124.44                             0.00000
    199.32                           396.77365
    218.28                         16482.09463
    117.42                             0.00000
    147.36                         10228.27059
    150.48                          5157.66382
    260.16                             0.00013
    237.38                            74.51527
    292.22                             0.00000
    289.48                             0.00000
    160.44                           265.44857
    246.12                             0.88933
    103.38                             0.00000
    231.12                           916.25344
    171.24                           308.84658
    278.96                             0.00000
    151.98                          2714.87943
    226.86                          3460.04801
    287.06                             0.00000
    157.20                           344.43920
    153.52                          1228.26515
    219.24                         15032.89553
    151.74                          3042.16347
    273.66                             0.00000
    250.88                             0.05483
    117.22                             0.00000
    198.78                           297.51832
    176.00                           122.29578
    133.14                             0.02270
    181.22                           228.12822
    256.10                             0.00201
    129.12                             0.00000
    236.84                            94.74581
    161.96                           224.86780
    288.92                             0.00000
    184.62                           294.81947
    297.68                             0.00000
    220.52                         12848.41401
    108.06                             0.00000
    128.64                             0.00000
    152.06                          2611.70115
    207.98                          9265.66507
    118.18                             0.00000
    217.50                         17467.63015
    292.38                             0.00000
    246.82                             0.59932
    194.72                            49.80860
    119.04                             0.00000
    289.90                             0.00000
    142.44                          3374.20063
    221.16                         11709.44451
    132.12                             0.00228
    189.42                           166.08683
    153.38                          1322.89331
    218.74                         15815.22459
    120.12                             0.00000
    143.86                          6312.11511
    286.68                             0.00000
    194.48                            49.38166
    152.60                          1992.40353
    227.48                          2911.90292
    236.22                           124.17770
    290.92                             0.00000
    288.32                             0.00000
    265.54                             0.00000
    161.34                           239.98945
    117.32                             0.00000
    222.76                          8916.73340
    105.42                             0.00000
    154.30                           820.80701
    199.40                           413.73530
    120.42                             0.00000
    140.68                          1056.42994
    117.50                             0.00000
    185.36                           289.32666
    110.48                             0.00000
    162.58                           214.14104
    227.70                          2734.19846
    291.20                             0.00000
    226.94                          3385.30380
    180.06                           186.11089
    232.16                           630.82111
    209.38                         12044.39136
    155.62                           472.58430
    261.48                             0.00005
    121.06                             0.00000
    264.44                             0.00001
    283.04                             0.00000
    174.34                           167.00236
    245.04                             1.61748
    204.08                          3151.35982
    292.78                             0.00000
    195.58                            59.03036
    236.92                            91.45809
    190.04                           143.33196
    224.04                          6887.70268
    268.44                             0.00000
    245.66                             1.14924
    222.88                          8716.50657
    156.86                           358.73884
    274.98                             0.00000
    170.78                           325.65159
    122.34                             0.00000
    100.94                             0.00000
    256.28                             0.00178
    101.12                             0.00000
    101.08                             0.00000
    205.44                          4875.40319
    292.46                             0.00000
    102.70                             0.00000
    142.70                          3860.83220
    194.80                            50.13902
    103.14                             0.00000
    255.64                             0.00271
    157.86                           325.77978
    104.42                             0.00000
    123.62                             0.00000
    105.88                             0.00000
    105.44                             0.00000
    241.60                             9.91723
    293.70                             0.00000
    270.92                             0.00000
    166.72                           299.19996
    106.68                             0.00000
    236.54                           108.07230
    107.30                             0.00000
    227.56                          2846.28770
    128.28                             0.00000
    158.94                           303.43684
    108.14                             0.00000
    236.30                           119.95632
    288.40                             0.00000
    265.62                             0.00000
    158.16                           319.31938
    109.06                             0.00000
    124.58                             0.00000
    110.16                             0.00000
    124.60                             0.00000
    201.68                          1235.06163
    283.10                             0.00000
    111.34                             0.00000
    117.58                             0.00000
    208.22                          9735.55236
    185.30                           290.05375
    112.74                             0.00000
    246.28                             0.81301
    113.06                             0.00000
    103.54                             0.00000
    208.66                         10607.93299
    159.14                           299.07798
    114.02                             0.00000
    125.22                             0.00000
    180.14                           188.98245
    232.24                           612.50321
    115.62                             0.00000
    277.50                             0.00000
    134.58                             0.40032
    116.90                             0.00000
    296.60                             0.00000
    143.32                          5132.31151
    117.54                             0.00000
    279.04                             0.00000
    102.12                             0.00000
    118.82                             0.00000
    181.38                           233.72389
    236.20                           125.25420
    129.28                             0.00000
    122.26                             0.00000
    119.78                             0.00000
    190.12                           140.48120
    126.50                             0.00000
    287.36                             0.00000
    115.24                             0.00000
    120.10                             0.00000
    121.70                             0.00000
    176.08                           121.23677
    153.30                          1380.24531
    122.18                             0.00000
    123.30                             0.00000
    162.04                           223.19529
    142.78                          4016.84043
    120.00                             0.00000
    124.40                             0.00000
    127.14                             0.00000
    255.72                             0.00257
    112.98                             0.00000
    125.70                             0.00000
    180.84                           214.48421
    271.58                             0.00000
    126.82                             0.00000
    264.46                             0.00001
    241.68                             9.52346
    293.78                             0.00000
    127.56                             0.00000
    166.80                           302.22206
    172.02                           274.60229
    128.96                             0.00000
    129.70                             0.00000
    190.82                           116.70560
    130.44                             0.00003
    131.14                             0.00020
    263.42                             0.00001
    132.54                             0.00604
    208.30                          9893.27714
    133.96                             0.12260
    237.62                            66.88000
    162.74                           212.30867
    134.14                             0.17425
    246.36                             0.77725
    250.72                             0.06044
    103.62                             0.00000
    171.48                           298.95312
    135.42                             1.76114
    255.10                             0.00385
    284.42                             0.00000
    180.22                           191.87086
    136.36                             7.87348
    232.32                           594.65381
    126.40                             0.00000
    261.64                             0.00005
    137.98                            71.31778
    138.90                           203.82779
    279.12                             0.00000
    139.06                           241.20522
    227.02                          3311.76412
    204.24                          3328.88976
    181.46                           236.47700
    256.34                             0.00171
    140.16                           687.32468
    237.22                            80.04693
    220.72                         12493.68993
    141.26                          1627.00447
    115.32                             0.00000
    297.92                             0.00000
    170.94                           320.16203
    142.56                          3594.77008
    108.30                             0.00000
    280.36                             0.00000
    176.16                           120.28493
    257.42                             0.00084
    143.12                          4708.15363
    209.00                         11286.82027
    140.82                          1177.83602
    144.18                          7011.15101
    217.74                         17186.04262
    162.12                           221.60073
    269.84                             0.00000
    145.94                          9985.00954
    275.06                             0.00000
    148.08                          9522.94427
    255.80                             0.00244
    147.00                         10382.66184
    147.68                          9975.69475
    190.72                           119.95769
    134.04                             0.14345
    127.02                             0.00000
    148.40                          9066.67938
    293.86                             0.00000
    166.88                           305.20702
    299.08                             0.00000
    149.34                          7395.19953
    150.16                          5775.37481
    151.90                          2821.02257
    190.90                           114.14267
    265.78                             0.00000
    161.58                           233.74396
    237.88                            59.43350
    152.28                          2343.24939
    144.02                          6663.22249
    153.14                          1502.36856
    283.26                             0.00000
    154.44                           766.44786
    261.68                             0.00005
    260.48                             0.00010
    237.70                            64.50108
    133.50                             0.04843
    289.80                             0.00000
    155.30                           528.12667
    246.44                             0.74302
    156.54                           377.01575
    255.18                             0.00366
    157.78                           327.63923
    157.52                           334.30974
    232.40                           577.26315
    209.62                         12519.33269
    158.90                           304.28516
    133.84                             0.09663
    134.74                             0.53653
    218.36                         16370.23247
    159.10                           299.96639
    143.48                          5478.29893
    160.96                           250.53084
    227.10                          3239.42172
    204.32                          3420.17247
    181.54                           239.19642
    161.02                           248.82974
    129.44                             0.00000
    190.28                           134.85339
    162.66                           213.17209
    115.40                             0.00000
    218.18                         16619.30926
    163.40                           209.51877
    251.12                             0.04735
    176.24                           119.44047
    164.04                           214.66922
    228.34                          2264.75326
    165.58                           255.54391
    237.08                            85.19710
    236.12                           129.64658
    162.20                           220.08820
    166.56                           293.06753
    142.94                          4336.83300
    264.90                             0.00000
    167.22                           317.34724
    255.88                             0.00232
    200.26                           639.61184
    181.00                           220.27666
    168.02                           340.53294
    170.00                           345.94953
    127.10                             0.00000
    124.52                             0.00000
    257.90                             0.00061
    166.96                           308.14912
    170.62                           330.72303
    120.08                             0.00000
    116.16                             0.00000
    274.76                             0.00000
    171.94                           278.35461
    183.06                           280.96337
    172.10                           270.81151
    106.04                             0.00000
    190.98                           111.61529
    161.66                           231.76061
    174.00                           180.77743
    144.10                          6837.72564
    174.10                           176.59687
    175.72                           126.84069
    208.46                         10210.05111
    270.16                             0.00000
    260.56                             0.00010
    237.78                            62.20110
    176.10                           120.98875
    162.90                           210.90922
    246.52                             0.71024
    177.60                           121.24543
    171.64                           292.00439
    278.04                             0.00000
    255.26                             0.00347
    178.02                           127.59402
    284.58                             0.00000
    180.38                           197.68579
    157.60                           332.13807
    232.48                           560.32159
    172.86                           233.76245
    261.80                             0.00004
    180.40                           198.41528
    143.56                          5652.88760
    142.12                          2822.55774
    181.14                           225.29159
    279.28                             0.00000
    227.18                          3168.26899
    182.14                           258.23600
    181.62                           241.87927
    256.50                             0.00154
    129.52                             0.00000
    183.02                           280.17478
    190.36                           132.07897
    125.02                             0.00000
    268.76                             0.00000
    245.98                             0.96175
    184.92                           293.51684
    151.54                          3334.98284
    251.20                             0.04509
    185.04                           292.63919
    176.32                           118.70350
    228.42                          2210.85810
    101.44                             0.00000
    186.02                           278.27472
    237.16                            82.21774
    111.68                             0.00000
    158.84                           305.54465
    187.64                           232.02682
    162.28                           218.66165
    112.12                             0.00000
    223.12                          8321.65172
    188.90                           185.70397
    171.02                           317.26964
    148.24                          9304.22667
    200.34                           665.13726
    189.50                           163.09801
    199.14                           360.82953
    209.08                         11446.61307
    190.50                           127.29181
    189.82                           151.28477
    134.20                             0.19563
    191.78                            88.50543
    120.16                             0.00000
    195.04                            51.73444
    172.26                           263.13307
    192.94                            63.26794
    140.36                           814.82833
    227.88                          2595.13003
    193.98                            50.97009
    274.84                             0.00000
    236.62                           104.35887
    213.84                         18587.61457
    288.72                             0.00000
    194.64                            49.57402
    116.94                             0.00000
    219.06                         15320.62663
    195.22                            53.56461
    215.86                         18766.05896
    124.92                             0.00000
    199.80                           508.36195
    196.56                            89.04516
    208.54                         10368.99063
    185.76                           283.27639
    197.78                           171.50372
    237.86                            59.97767
    110.88                             0.00000
    162.98                           210.37805
    198.86                           310.65251
    171.72                           288.43740
    199.94                           545.62077
    180.46                           200.60609
    200.10                           591.03315
    246.96                             0.55347
    201.84                          1323.63328
    296.92                             0.00000
    202.86                          2011.40956
    279.36                             0.00000
    269.08                             0.00000
    203.84                          2897.55715
    160.38                           267.15928
    256.58                             0.00146
    204.66                          3826.96133
    273.32                             0.00000
    190.44                           129.33253
    210.10                         13453.11995
    205.80                          5412.37772
    115.56                             0.00000
    274.06                             0.00000
    206.20                          6046.48193
    108.54                             0.00000
    176.40                           118.07403
    233.46                           385.71257
    228.50                          2157.98917
    207.90                          9110.30321
    101.52                             0.00000
    249.98                             0.09453
    237.24                            79.33522
    208.52                         10329.22600
    292.86                             0.00000
    209.22                         11725.95968
    275.30                             0.00000
    171.10                           314.28396
    148.32                          9187.68914
    110.52                             0.00000
    133.06                             0.01912
    211.02                         15138.21349
    107.40                             0.00000
    116.44                             0.00000
    189.90                           148.37476
    264.78                             0.00001
    127.26                             0.00000
    212.86                         17764.95713
    104.54                             0.00000
    213.24                         18137.99600
    227.96                          2535.11681
    214.08                         18717.66507
    181.08                           223.14959
    259.48                             0.00021
    236.70                           100.76355
    215.08                         18943.35976
    288.80                             0.00000
    161.82                           227.96949
    294.02                             0.00000
    216.04                         18682.51609
    167.04                           311.04271
    144.26                          7183.21142
    125.00                             0.00000
    217.88                         17012.54396
    117.98                             0.00000
    218.38                         16341.98354
    185.84                           281.82390
    118.42                             0.00000
    133.74                             0.07906
    110.96                             0.00000
    180.56                           204.26227
    103.94                             0.00000
    220.36                         13130.67378
    257.92                             0.00060
    110.24                             0.00000
    255.42                             0.00313
    221.06                         11887.86383
    221.02                         11959.22701
    180.54                           203.53078
    232.64                           527.74789
    209.86                         12989.49150
    222.72                          8983.86770
    180.76                           211.57084
    218.60                         16024.05998
    223.30                          8030.75037
    143.72                          6004.03647
    191.72                            90.09167
    224.20                          6652.68418
    227.34                          3029.50057
    204.56                          3704.14478
    113.72                             0.00000
    129.68                             0.00000
    190.52                           126.61530
    226.62                          3691.57490
    268.92                             0.00000
    115.64                             0.00000
    227.82                          2640.86147
    280.68                             0.00000
    176.48                           117.55198
    228.10                          2432.70973
    228.58                          2106.13490
    101.60                             0.00000
    229.02                          1838.54566
    237.32                            76.54668
    230.76                          1038.14993
    246.06                             0.91970
    223.28                          8062.84086
    298.16                             0.00000
    231.92                           688.68533
    220.88                         12208.87181
    232.50                           556.15526
    222.16                          9941.97500
    169.48                           352.68129
    189.98                           145.48505
    233.90                           324.53088
    127.34                             0.00000
    270.08                             0.00000
    198.36                           236.52874
    234.24                           283.38648
    120.32                             0.00000
    195.20                            53.33303
    235.82                           147.40893
    113.30                             0.00000
    181.16                           226.00292
    236.60                           105.27602
    236.78                            97.28295
    214.00                         18677.53716
    161.90                           226.17080
    237.10                            84.44302
    294.10                             0.00000
    167.12                           313.88222
    144.34                          7353.61742
    238.46                            45.51705
    153.08                          1550.78432
    184.70                           294.59766
    208.70                         10687.69405
    260.80                             0.00008
    240.78                            14.95154
    191.14                           106.67117
    241.98                             8.17518
    139.04                           236.23537
    246.76                             0.62007
    241.36                            11.19344
    171.88                           281.14082
    255.50                             0.00297
    242.08                             7.76763
    238.88                            37.41127
    180.62                           206.45674
    157.84                           326.23779
    232.72                           512.09713
    243.02                             4.77393
    185.68                           284.64988
    163.06                           209.96212
    143.80                          6180.08611
    245.96                             0.97255
    279.52                             0.00000
    152.54                          2054.65797
    227.42                          2961.86808
    246.74                             0.62714
    181.86                           249.68040
    129.76                             0.00000
    122.74                             0.00000
    247.14                             0.49948
    115.72                             0.00000
    248.74                             0.19755
    274.22                             0.00000
    108.70                             0.00000
    186.34                           271.05285
    176.56                           117.13716
    101.68                             0.00000
    250.92                             0.05351
    251.04                             0.04973
    246.14                             0.87943
    298.24                             0.00000
    252.50                             0.02017
    171.26                           308.04877
    148.48                          8941.43886
    253.26                             0.01251
    209.32                         11925.11151
    254.94                             0.00427
    134.44                             0.30853
    258.60                             0.00038
    218.06                         16779.99771
    255.94                             0.00223
    247.38                             0.43536
    143.18                          4834.25211
    120.40                             0.00000
    195.28                            54.30306
    256.52                             0.00152
    181.24                           228.83361
    257.02                             0.00109
    259.64                             0.00019
    106.36                             0.00000
    288.96                             0.00000
    258.90                             0.00031
    161.98                           224.44260
    219.30                         14935.60693
    294.18                             0.00000
    159.74                           284.63715
    167.20                           316.66219
    259.96                             0.00015
    177.32                           118.45173
    103.66                             0.00000
    260.08                             0.00014
    208.78                         10847.34313
    186.00                           278.68790
    261.32                             0.00006
    133.90                             0.10888
    139.12                           256.65135
    246.84                             0.59255
    171.96                           277.42039
    263.56                             0.00001
    255.58                             0.00282
    284.90                             0.00000
    180.70                           209.38085
    264.88                             0.00000
    232.80                           496.85823
    207.38                          8120.02695
    254.86                             0.00450
    202.26                          1580.11885
    151.96                          2741.13749
    265.46                             0.00000
    290.12                             0.00000
    218.76                         15784.99857
    163.14                           209.66329
    158.74                           307.61285
    266.02                             0.00000
    185.06                           292.47336
    279.60                             0.00000
    267.26                             0.00000
    227.50                          2895.39173
    204.72                          3901.92195
    181.94                           252.18921
    244.08                             2.72175
    268.28                             0.00000
    122.82                             0.00000
    190.68                           121.27316
    135.06                             0.94926
    269.60                             0.00000
    115.80                             0.00000
    297.08                             0.00000
    274.30                             0.00000
    270.10                             0.00000
    204.22                          3306.33184
    280.84                             0.00000
    176.64                           116.82928
    271.40                             0.00000
    237.48                            71.24048
    273.00                             0.00000
    134.26                             0.21947
    246.22                             0.84086
    273.90                             0.00000
    166.48                           289.96891
    171.34                           304.80751
    148.56                          8812.21318
    274.90                             0.00000
    287.80                             0.00000
    275.42                             0.00000
    127.50                             0.00000
    276.68                             0.00000
    270.24                             0.00000
    247.46                             0.41581
    143.26                          5003.96113
    299.56                             0.00000
    277.72                             0.00000
    172.58                           247.51811
    278.10                             0.00000
    100.90                             0.00000
    236.94                            90.65282
